GSE75688	B-naive	B-memory	Plasma_cells	CD8	CD4-naive	CD4-memory_resting	CD4-memory_activated	Tfh	Treg	gdT	NK_rest	NK_activated	Monocyte	M0	M1	M2	DC_resting	DC_activated	MC_resting	MC_activated	Eosinophil	Neutrophil
ZFAND2B	1.25821973219814	0	0.0178632187225495	0.053791849754456	0	0	0	0	0	0	0	0	0.119998791847569	0	0	0	0	0	0	0	1.4888927773836	0	0
POM121L2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GDPD5	0.343068287749481	0	0.00674325223359728	0.0199822122107515	0	0	0	0	0	0	0	0	0.111963969785534	0	0	0	0	0	0	0	0.242292839210954	0	0
DYNC1I1	0	0	0.00675878224670399	0	0	0	0	0	0	0	0	0	0.0286625461133479	0	0	0.000282873457932228	0	0	0	0	0	0	0
PFKFB1	0.093924118736872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALAS2	0.206970919246668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMED4	4.50189824241272	0	0.0145273945279044	0.00928200146013543	0	0	0	0	0	0	0	0	0	0.28180001425216	0	0	0	0	0.149293606095381	0	0.214511503626463	0	0
PPP1R15B	3.78547426963097	0.104081724436336	0.0082718678789877	0	0.335273567031966	0	0	0.827670614409535	0.573077191583663	0	0	0	0	0	0	0	0	0	0.0942550226206998	0	0	0	0
COPG2	1.95832421307293	0	0.0041737528621089	0	0.359177617598449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C11orf30	2.29591977846836	0.0563192938800905	0.0060548032241699	0	0.00959848115245935	0	0	0	0.532751431505877	0	0	0	0	0	0	0.00226106321787351	0	0	0.123790864493921	0	0	0	0
PAGE5	0	0	0.00653797788218479	0.025911205362247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGPAT6	2.43150616701015	0	0.0176890769360523	0.0400827906505061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKD1L1	0.205399098011509	0	0	0	0	0	0	0	0	0	0	0	0.0741358616202623	0	0	0	0	0	0	0	0.181969037562934	0	0
ZSCAN12	0.524614623535284	0	0	0.0258116338290304	0	0	0	0	0	0	0	0	0.225297368189376	0	0	0	0	0	0	0	0.302087759196262	0	0
TAGLN2	5.43381784799505	0	0.010624793820449	0.0842528044858288	2.19658156436274	0	0	0	0	0	0	0	0.192533868970694	0	0	0	0	0	0	0	0.66979097886221	0	0
ELK4	1.84366667221995	0.134091438389478	0.0072772591710512	0	0.833712611299687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLAMF8	0	0	0.00570996851420647	0.0277129875460649	0.015283749818784	0	0	0	0	0	0	0	0.238441214777393	0	0	0	0	0	0	0	0	0	0
SLC45A3	0	0	0	0	0.0987365432549293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUSP23	1.41603544329501	0	0.0145814319154026	0.035709308769883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.538938187993508	0	0
RNF166	0	0	0.00104660935495257	0	0.224597907470396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR10J6P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NBL1	0	0	0	0	0.125692249850796	0	0	0	0	0	0	0	0	0	0	0.00276385614797016	0	0	0	0	0	0	0
HTR6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITLN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F11R	5.23784716533064	0.056071198429721	0.00393934630649666	0	0.448463638203848	0	0	0.420682285902119	0	0	0	0	0.22007577285538	0	0	0	0.121365893992976	0	0	0	0.459789991483062	0	0
USF1	2.03673026432813	0	0	0.0290128676922363	0	0	0	0	0	0	0	0	0.117402180476944	0	0	0	0	0	0	0	0.960479973663906	0	0
PLA2G2F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPATA2L	0.154661547032487	0	0	0	0.122715781527099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NIT1	2.86949456521098	0	0.0188251404984017	0.0236607131813849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14280575831983	0	0
DEDD	3.01894022029413	0	0.0132900767568447	0.0393261016725706	0.576776232939093	0	0	0	0	0	0	0	0.150935632601668	0	0	0	0	0	0	0	1.04187426218075	0	0
ZNF276	0.222849311393666	0	0.00234407573340177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPM2	0	0	0	0	0	0	0	0	0	0	0.106328365371098	0	0	0	0	0.000203485863527567	0	0	0	0	0.0749786994828316	0	0.0488082565006566
EDA	0	0	0	0	0	0	0	0	0	0	0.00509896496999479	0	0	0	0	0.000300722268926696	0	0	0	0	0.00380812077860864	0	0.00227323891731553
FGF17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWA5B1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDA	0.212352310288296	0	0.00052546213419297	0	0	0	0	0	0	0	0	0	0.126001193691557	0	0	0	0	0	0	0	0.0275858140406717	0	0
PINK1	0.478096119207034	0	0.00233152981726597	0	0.0364543139124964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.621845312172705	0	0
B4GALT3	3.87840858848203	0	0.0115473042951178	0.0331570472575089	0.909810402407733	0	0	0	0	0	0	0	0.191919625714192	0	0	0	0	0	0	0	1.07421556546482	0	0
DMTN	0.266170787809331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146025649292657	0	0
ADAMTS4	0.0133447221242051	0	0.00125521358843203	0	0	0	0	0	0	0	0	0	0.0111398102520025	0	0	0	0	0	0	0	0.0642232267133644	0	0
FAM160B2	0.762693934876019	0	0	0.0133283783072871	0	0	0	0	0	0	0	0	0.0620522028006373	0	0	0	0	0	0	0	0	0	0
NDUFS2	4.16284426811196	0	0.011673374335353	0.0364137697926361	1.10001717028231	0	0	0	0	0	0	0	0.171944402126964	0	0	0	0	0	0	0	1.1721372395291	0	0
SLC5A11	0	0	5.53657612406148e-05	0.0255141950046382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FCER1G	1.61090882206737	0	0.0129940703694711	0.0549765390400778	1.36597669268258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34398116245637	0	0
APOA2	0.396882203842923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TOMM40L	1.29756126102295	0.0397511442183862	0.00678178787899263	0	0.126149780930247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.692300712515625	0	0
MPZ	0.03758194782642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WFDC8	0.0378495103939999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCAR2	2.6495392186931	0	0.00885506645353415	0.0219027885274274	0	0	0	0	0	0	0	0	0.00713486219430321	0	0	0	0	0	0	0	0	0	0
WNT9B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACHD1	0.706917021118909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDC42SE2	2.57851303133458	0.219749352318721	0.00684582269514028	0	0.54120852850037	0	0	0.869051546639647	0.369852242400669	0	0	0	0	0	0	0.00285038390928265	0	0	0	0	0.293537892340983	0	0
RAPGEF6	1.34388251350697	0	0.0137098380196648	0	0.101673499758192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EPB41	0.436009430052237	0	0.00444063764708886	0	0	0	0	0	0.338719512067828	0	0	0	0	0	0	0.000158879825019319	0	0	0.250457611154827	0	0	0	0
MIS18A	2.17105683958433	0	0.00922415700244298	0.023679698778013	0.132051898498037	0	0	0.020634133860196	0	0	0	0	0	0	0	0	0	0	0.0932264097848871	0	0.342926313087694	0	0
ALG8	3.55235280913623	0	0.0138112961072756	0	0	0	0	0	0.461862375434078	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXW5	0.673898482495281	0	3.71949047652623e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C21orf59	3.28326219633702	0.226611737645666	0.00570954712243371	0	0.544835674400137	0	0	0.162319369194642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYNJ1	0.461377882006372	0	0.00809540753607006	0.0226044977355286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.502021720437709	0	0
PAXBP1	2.02869135944248	0	0	0.0143245471821944	0	0	0	0	0	0	0	0	0.101368445321107	0	0	0	0	0	0	0	0.618085716351083	0	0
IFNAR2	0.688019384771383	0	0.00402348814533389	0.0285259341299477	0	0	0	0	0	0	0	0	0.183368002759857	0	0	0	0	0	0	0	0	0	0
MRPL10	3.02684420626476	0.196637611050051	0.00461671385013508	0	0	0	0	0	0.368305844421226	0	0.205501486871139	0	0	0	0	0.00303759688908127	0	0	0.311222945633744	0	0	0	0
DMRTC1	0.153695448178841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNGR2	2.87999505979291	0	0.00296039330883725	0.036338314233754	0.975617193496903	0	0	0	0	0	0	0	0.0722969028208834	0	0	0	0	0	0	0	0.257414040953189	0	0
GART	3.50125188644702	0	0	0.0516471061925272	1.20169429544106	0	0	0	0	0	0	0	0.206739744762617	0	0	0	0	0	0	0	0.428042997946276	0	0
SON	4.98256251907067	0	0.00234774379494913	0.0514899520724923	1.57342356041615	0	0	0.371078810096772	0	0	0	0	0.215646521955759	0	0	0	0	0	0	0	0.0818645044872307	0	0
DONSON	1.23725353944867	0	0	0.00853324071223151	0	0	0	0	0	0	0	0	0.305133283885434	0	0	0	0	0	0	0	0	0	0
SV2A	0.167233313997547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAD1	2.13538540930763	0	0	0.0100504914853709	0.102276914435848	0	0	0	0	0	0	0	0.13229354028848	0	0	0	0	0	0	0	0.263429062773764	0	0
STC1	2.02489513597932	0	0.00771292043004251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI1	0	0	0.00245726778744392	0	0	0	0	0	0	0	0	0	0.000911549386096653	0	0	0	0	0	0	0	0	0	0
CSRP1	5.21852353112733	0.00335276974571973	0.00513977215748833	0	0.337667079645507	0	0	0	0.813933338936691	0	0	0	0	0	0	0.00432584875038434	0	0	0.507672518475743	0	0	0	0
PRAC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXB13	0.22662794703251	0	0.00302146042085297	0	0	0	0	0	0	0	0	0	0.106496794596421	0	0	0	0	0	0	0	0	0	0
C1QC	0	0	0.0023411029078985	0.0185561607743812	0	0	0	0	0	0	0	0	0.00807117882865285	0	0	0	0	0	0	0	0.401395610983745	0	0
KCNE2	0.625767931199312	0	0	0	0	0	0	0	0	0	0	0	0.0187563491465213	0	0	0	0	0	0	0	0.138899215572162	0	0
ATP5G1	5.3774760792161	0.0591165316039083	0.00157777136391392	0	0.0625231120178374	0	0	0.449347404859491	0.756425221091778	0	0	0	0.0238306619125374	0	0	0	0.38560020256729	0	0	0	0	0	0
RCAN1	2.04991588359698	0	0.0230680440501211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84429224521204	0	0
UBE2Z	2.13830625613794	0.146434537446211	0.00121054293791152	0	0	0	0	0.19078911508767	0.506863432501267	0	0	0	0	0	0	0.00426029343752177	0.0440593723842911	0	0.297450826335316	0	0	0	0
C1orf51	2.24257542359576	0	0.00057957243540709	0.0165296450442156	0.0313836446597103	0	0	0	0	0	0	0	0.11140640633059	0	0	0	0	0	0	0	1.24436062877818	0	0
SNF8	1.54885020661217	0	0.00634496807919791	0	0.281853023070112	0	0	1.01047675978063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLIC6	1.43962615943553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0603603029056625	0	0
CCDC24	0.76390667400244	0	0.00825214573761559	0	0	0	0	0	0.232221379473675	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RUNX1	1.40855238900693	0.0725187797578186	0	0.0177141001083399	0.437198907234228	0	0	0.00451109472742678	0	0	0	0	0.0353114216990018	0	0	0	0	0	0	0	0.565652226813698	0	0
IGF2BP1	0.142070474449641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GIP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBR1	3.00503614679606	0	0.00397438952390913	0	0.0655935060091909	0	0	0	0	0	0	0	0	0	0	0.00616223098408528	0	0	0.39534905420094	0	0	0	0
CBR3	0.149600369951401	0	0.0188835298836161	0	0.366177740171273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2orf81	0.129590791395547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TUBBP5	0.289786572118325	0	0.0128338071645933	0	0.0124425693340997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150042200385342	0	0
GJD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00116777544186145	0	0	0	0	0	0	0
MORC3	2.78855584080004	0	0.00187483796381406	0.0290616619140593	1.11013247266892	0	0	0.0757071835937487	0	0	0	0	0.0892852434571527	0	0	0	0	0	0	0	0.0186430064127857	0	0
CHAF1B	1.17523170204363	0.0291648216181511	0.00729904766381157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLDN14	0.0470947943355012	0	0.0025860626142413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SIM2	1.08716736472449	0	0	0.00935544517956859	0	0	0	0	0	0	0	0	0.0377542278893805	0	0	0	0	0	0	0	0	0	0
HLCS	1.86781609212158	0	0.00813823461473908	0	0	0	0	0	0	0	0	0	0.0254277679424753	0	0	0	0	0	0	0	0.488408640631051	0	0
GOLGA6A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCUBE1	0.215280300992918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGAP27	0	0	0.00206047550121325	0.0172385441070848	0	0	0	0	0	0	0	0	0.250253147525019	0	0	0	0	0	0	0	0.220419428328104	0	0
ADPGK	2.13166742181155	0.165004206883792	0.00301483846503694	0.00330044142195609	0	0	0	0	0	0	0	0	0.054843706425456	0	0	0.000192928575472471	0	0	0	0	0	0	0
PTMS	1.25123766528989	0	0.00035296480885685	0	0.215650389715389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLA2G4D	0.312131726230546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PADI4	0	0	0.00269994137753176	0	0	0	0	0	0	0	0	0	0.000542013566838976	0	0	0	0	0	0	0	0	0	0
ADIPOR1	3.48441103172809	0.222960290319829	0.010413010652648	0	0.217846588299919	0	0	1.08624606380963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYB5R1	4.47473985443508	0	0.00615246440965122	0	0	0	0	0	0.281524735647441	0	0.0277116446540168	0	0	0	0	0.000317042378811052	0.206551434157486	0	0.30966710348246	0	0	0	0
PSMD4	4.48604021635928	0	0.00814248953800865	0.0555824192654838	1.56066273854793	0	0	0	0	0	0	0	0.170772936347829	0	0	0	0	0	0	0	0.784428004091072	0	0
ATP13A2	0.235021174554066	0	0	0	0	0	0	0	0	0	0.00362115580970648	0	0.124765796234271	0	0	0	0	0	0	0	0.0205501712703517	0	0
M1AP	0.0306465825207905	0	0.00501818692367302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSMB4	6.07980690373723	0.442162462741568	0.000162156416124507	0	0.893930164994026	0	0	0.126960249456284	0	0	0	0	0.346037987452956	0	0	0	0.079417384876806	0	0	0	0.931757774162882	0	0
IRX6	0	0	0.00274482057013857	0	0	0	0	0	0	0	0	0	0.000551023070328237	0	0	0	0	0	0	0	0	0	0
BTG2	4.31813611578097	0	0.0210504307447423	0.00245324709597245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CES5A	0	0	5.90280600726854e-05	0.0278266934364724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HK2	2.46725394707387	0.124304032358809	0	0.00227099234594059	0	0	0	0.210991013779034	0	0	0	0	0	0	0	0.000868039827420921	0	0	0	0	0	0	0
C1R	0.595634043916766	0	0	0	0	0	0	0	0	0	0	0	0.68390205617357	0	0	0	0	0	0	0	1.46596076014557	0	0
CELF3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALDH4A1	0.74273240585879	0	0.00172063110213043	0	0.512280830615306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STARD9	0.102818401501368	0	0.000414525939568169	0.0233307262461892	0	0	0	0	0	0	0	0	0.0287977369132599	0	0	0	0	0	0	0	0.00664452700664636	0	0
THEM4	1.64015313548785	0	0.00864296684421624	0.0215842368229125	0	0	0	0	0	0	0	0	0.013838096117425	0	0	0	0	0	0	0	0.394195914395173	0	0
TCHH	0.0448594527345474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LCE2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBR1	1.622568169772	0	0.0136036562353386	0.020098371883527	0	0	0	0	0.0936245221366862	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AMFR	3.37849852596701	0	0.00736822323610525	0.013542210485877	0	0	0	0	0.532935792312851	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED8	3.35429370491937	0	0.00780233132366922	0	0	0	0	0	0.305976924514724	0	0.107588084974066	0	0	0	0	0.00197979146499187	0	0	0.675441610371712	0	0	0	0
TGM7	0	0	0	0	0	0	0	0	0	0	0.0534148291459042	0	0.00996067140167217	0	0	0	0	0	0	0	0	0	0
RGL4	0	0	0.0100245943349235	0.0370548861809923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPRR2G	1.13151104676354e-17	0	1.03011726593413e-18	2.8790622589522e-18	0	0	0	0	1.52424492642392e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGLYRP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RSPRY1	2.96915892126649	0	0.00411146879525302	0.0331190855325177	0.576717171888564	0	0	0	0	0	0	0	0.0284725873755048	0	0	0	0	0	0	0	0.618577493303972	0	0
CCDC17	0	0	0.00613830261642033	0	0	0	0	0	0	0	0	0	0	0	0	0.00117635676753425	0	0	0	0	0	0	0
GPBP1L1	3.02074727955112	0.222666228495409	0.00912704590339055	0	0.177313760603311	0	0	0.625075374958802	0.25431173414021	0	0	0	0	0	0	6.72577088268208e-05	0	0	0	0	1.28874303810202	0	0
NAE1	3.34287459535896	0	0	0.0345464168140279	0.934627476565202	0	0	0	0	0	0	0	0.182515743240651	0	0	0	0	0	0	0	0.373253890144826	0	0
TMEM69	2.79599810575546	0.0707702168297876	0.00175616439709316	0	0	0	0	0.249261070124327	0.547463843576402	0	0	0	0.0113409118399227	0	0	0	0.258879983931074	0	0.0154428212216028	0	0	0	0
GPR114	0	0	0.00253792140993056	0.0577669120296587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACE	0.155361354808178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEPP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UROC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EFCAB14	2.18162811656325	0	0.00512369002425404	0.0280161473298724	0	0	0	0	0.111470620684761	0	0.0666364705897724	0	0	0	0	0.000698260723147651	0	0	0.212643147016239	0	0	0	0
SPON2	0.26827236048373	0	0	0.0107651536984012	0.0574107404956164	0	0	0	0	0	0	0	0.00976241495300416	0	0	0	0	0	0	0	0.771429103288291	0	0
CHCHD6	1.33702249249574	0	0.00804344254939386	0.0172598862044222	0	0	0	0	0	0	0	0	0.116417854256211	0	0	0	0	0	0	0	0.313634677912888	0	0
CTBP1	2.17602110001917	0	0	0.0257647936730326	0.535665679015378	0	0	0	0	0	0	0	0.139676945949774	0	0	0	0	0	0	0	0.197571215947354	0	0
LRRC36	0.0750688726459783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD18CP	0	0	0	0	0	0	0	0	0	0	0.000269513682403058	0	5.02582760554863e-05	0	0	0	0	0	0	0	0	0	0
TPPP3	1.40060876862056	0	0.00448513144356047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZDHHC1	0	0	0	0	0	0	0	0	0	0	0	0	0.0220432474813121	0	0	0	0	0	0	0	0.0423681647847316	0	0
ATP6V0D1	4.46380338601198	0.376767752294687	0.00598141243822231	0	0.935820726577069	0	0	0	0.350699070271435	0	0	0	0	0	0	0.00141255617529038	0	0	0.277530817894336	0	0	0	0
AGRP	0	0	0	0	0	0	0	0	0	0	0.00981243832286351	0	0.00182980036342048	0	0	0	0	0	0	0	0	0	0
ZFYVE28	0.354907878991952	0	0	0.0184694258523284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160230775029086	0	0
RLTPR	0	0	0	0.0131800850890805	0	0	0	0	0	0	0	0	0.0132381477111505	0	0	0	0	0	0	0	0	0	0
C16orf86	0.0671468011294081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIP	2.23353473709246	0	0.0167684935318081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM131B	0	0	0.00384061669500999	0.0134920593438401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RGS12	0.475688742385546	0	0.0126644886441618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSKH1	1.52088677872973	0	0.00462988590805834	0.0351478532180305	0.255863544085554	0	0	0	0	0	0	0	0.000191243337623747	0	0	0	0	0	0	0	0.157581380608765	0	0
ZYX	2.15563263865003	0.0494598446889263	0.00938312847700118	0	0.450140077382539	0	0	0	0	0	0	0	0	0	0	0.00137143456252867	0	0	0	0	0	0	0
ABR	0.713214005901729	0	0	0.050950425751391	0.906058141874283	0	0	0	0	0	0	0	0.0462710515339623	0	0	0	0	0	0	0	0.0881007882573917	0	0
FAM115D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LYPD5	0.588633087930982	0	0	0.012498758723738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.440058327356007	0	0
CCDC117	1.53160972139758	0.0667976853303037	0.0114505306569584	0	0.114368570503302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF230	0.897502426032595	0.116620941104424	0	0.00710344453496105	0.305352223563745	0	0	0.108464623270539	0	0	0	0	0.0861217620988009	0	0	0	0	0	0	0	0.286312608571957	0	0
CCDC107	1.15096546349129	0.115459788100159	0.00246602021050916	0.014644918184837	0.654370143063431	0	0	0.237802283932821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF222	2.01119623386969	0.250902096520476	0.00309158591071259	0.0158735743831753	0.0602194160412539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.527339805466732	0	0
NPR2	0.327967822154999	0	0	0.0245795552838686	0	0	0	0	0	0	0.22401253611918	0	0	0	0	0	0	0	0	0	0	0	0
ZNF890P	0.0279402596945586	0.000615592733164308	0	0.0138139768789747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.578956194268681	0	0
ZNF233	1.125945151821	0	0	0.0253491150774668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF235	0.877691856066127	0	0	0	0.124227259257607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GNE	1.22174038418852	0	0.00772625648402019	0	0.131310537989519	0	0	0.119055286757527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF13C	0	0	3.93245623112467e-05	0.0185381755492396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR3A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGAP35	0.465582585609306	0	0	0.00191856288662805	0.114246754339578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTGIR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000191987265828916	0	0	0	0	0	0	0
CALM3	1.80991447503249	0	0.00185853572075579	0.0115924837285334	0	0	0	0.492587838468618	1.20852062518432	0	0	0	0	0	0	0	0	0	0.448481408712518	0	0	0	0
DFFA	2.83197848183797	0	0.0140433341472273	0.0519976592866044	0.193035950673255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.671278555219527	0	0
CCDC28B	0.772014865566206	0	0.00197929650503366	0.0326540983504139	0	0	0	0	1.00340170126783	0	0	0	0.120141151622357	0	0	0	0	0	0	0	0	0	0
IQCC	1.0064106462296	0	0	0.036902158800444	0	0	0	0	0	0	0	0	0.357618090121057	0	0	0	0	0	0	0	0.0815223389645048	0	0
TMEM234	1.40663813709136	0	0.000754017562985524	0.0150789364011383	0	0	0	0	0	0	0	0	0.157068615763348	0	0	0	0	0	0	0	0.208356751281013	0	0
BSDC1	2.98678874885794	0	0.0116975944362137	0.0100879355724314	0	0	0	0	0.97381530690958	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB8A	0.455324894456352	0	0.0121922392192865	0.013218320706184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATAD3B	0.39936945028493	0	0	0	0.00298246069461677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSU72	3.52800507451964	0.221868425338495	0.0102361871670057	0	0.370637993743711	0	0	0.0875713583879213	0.20388251782066	0	0	0	0	0	0	0.00137917584793411	0	0	0	0	0.499004168259893	0	0
UBE2J2	1.43350629877485	0	0.00935229759142692	0.00797020550982304	0	0	0	0	0.213150100353379	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF362	0	0	0.00251262077630237	0	0.252987789189945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FNDC5	0.232048753107533	0	0	0	0	0	0	0	0	0	0.0940536673232042	0	0.010908466384932	0	0	0	0	0	0	0	0	0	0
CPAMD8	0.268090637730719	0	0.00274393149275918	0	0	0	0	0	0	0	0	0	0.0967354985264629	0	0	0	0	0	0	0	0.0745092575530266	0	0
