BC01_Pooled	BC02_Pooled	BC03_Pooled	BC03LN_Pooled	BC04_Pooled	BC05_Pooled	BC06_Pooled	BC07LN_Pooled	BC08_Pooled	BC09_Pooled	BC10_Pooled	BC11_Pooled	BC07_Tumor
ATP8B2	0.609900402471058	1.80290901702641	0	1.64474372904657	0	0	0.608445339270671	0.441973719732649	0.41226041460827	0.394640773760323	1.48106043356352	0.490175142068405	1.74150847236227
FLG2	0	0	0	0	0	0	0	0	0	0	0	0	0
CRNN	0	0	0	0	0	3.49190241839395	0	0	0	0.410591594247652	0	0	0
ADAM15	2.2888128470249	1.92263700269154	2.70206077190737	0	2.35744373075853	3.49190241839395	1.85690909938371	3.13422093976063	3.00076276204943	0.217946516305256	1.78192457441429	1.93589488430109	2.14216205347846
JTB	5.32779789434587	4.62765173085415	4.68335096067117	4.80624472958967	5.03565774364545	5.81330761358663	4.45220004940622	4.52252419349299	4.88258661950828	4.57731261755271	5.16427263559451	4.52153400325757	5.71576667943526
RAB13	6.09012056470857	6.53139345793038	6.10598101410848	5.20214643347501	5.01665402633156	5.74868828767267	5.39398111126706	5.50757510945852	5.64456626486763	5.47041171697005	6.74992613903282	5.94036555469294	6.8114117469712
S100A8	0.987740640445834	0	0	2.17595444064215	7.11523977210698	8.81938816062164	5.72639109942082	7.470477421088	7.56040926636212	7.36027647597497	3.07382023329167	10.3184167932475	9.03711818924715
TPM3	8.46920034794161	8.51549667020075	8.75238836663948	9.08213061339717	9.08778308726708	8.6274946002064	8.5640556626459	9.48428068785667	8.28940178469286	8.64892168889332	9.23934516105092	8.61014182372066	9.2930701320149
NUP210L	0.737853133438055	0	1.46164944388712	0	0	0	0	0.344828496997441	0	0	0	0	0
SNAPIN	5.37487897441226	5.9884749520789	5.18337962610369	5.37693681791679	5.40473547412439	4.2227688997621	6.18429555513922	5.64101238934003	5.59372150055366	5.43721749362712	6.3446782994699	5.39848719001897	4.84554795058683
SLC27A3	0	1.18098018995131	2.07566426993207	0.85935797761378	0.594548549550354	3.01188092260054	1.97763218697155	2.79677344023576	3.50823360148838	2.67824529553901	4.29470556923251	3.52423730734405	2.51717876720996
S100A7	0	0	0	0	4.65755206548997	9.45102243937505	3.68947120693057	3.19897763053399	3.65147124296198	1.36994960975031	1.73485549750607	3.53672243088412	5.16042999160716
UBAP2L	6.08584624797704	5.7260766474748	7.02496062547217	6.92091621762992	6.78874593541018	6.60611759889385	6.67369231167044	6.84484334703843	6.79847927844608	6.19008297425652	7.61753245327556	6.71781348971805	6.13814181291901
SLC39A1	6.36563601427778	5.94827736923821	5.68160062833919	5.46537175106783	6.15937457303461	5.90679811219294	5.52949662797584	4.95448267303984	5.97318736904016	5.99369177792632	6.72468175111956	6.5304693649954	5.73143391981109
HAX1	7.44044116581116	7.41462994973084	6.18232558833204	6.70046105962586	7.11649592111097	7.11339757679219	8.35275648822425	7.94346155514923	8.95128695691557	7.46932873237698	8.49972018994444	7.45779757290103	7.98826955730978
CREB3L4	5.99982658873218	8.55152193320979	7.52568944744286	5.47849895753254	7.42120387496224	7.1392207460992	6.97451166343483	9.16089537210416	7.0553909047348	4.85650693306919	8.27790251362699	5.2754942072875	9.62497255764615
EFNA3	1.01983874709223	0	2.75184271213829	1.69821847822441	1.71606227472632	3.26557537926301	1.77577993258193	1.15754127698648	1.81715093960219	0.294140006074655	2.66605735763344	0	1.96574877173169
AQP10	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNN3	0	0	0	2.75414746878439	0	0.294140006074655	0.312128955361963	1.22175813025527	0.829693466250717	0.847380238436611	0.212210146756111	0.152557869472224	0.465472220794597
C1orf43	8.53832624686012	7.77652920047277	6.95348910911539	7.56969205468342	7.19561259711029	8.15195323984039	8.00564182170396	8.0287901363499	7.85609507518963	6.59788065528239	8.14476411762615	7.47162519592876	8.42555161871808
GATAD2B	1.93458908088635	2.69607944061628	2.52655040029605	3.13598941302056	3.35776852796246	1.53720047689429	2.41340660985471	3.96894143952952	2.740595505529	2.43501306604408	3.94049205220081	1.34613864847924	2.85322797034197
ILF2	8.10100594129176	9.06643698545384	8.8568851640503	9.33454661758661	9.74687472379122	7.12746661482382	9.28592143872219	9.77857378413851	9.53271106645354	8.66924758930917	10.5657231202957	9.32696007175902	9.36205171040661
RIT1	3.15691929161755	6.3517614991549	5.36086396264239	6.25956221392699	5.59300893935781	5.41883863593652	6.430272404583	6.44785889948785	7.52212578401454	5.06516132702206	7.51955762971772	6.00287558632704	5.55753734042289
INTS3	3.5327964671116	3.62446087093611	3.25776496857139	3.39622273419613	3.07487425711272	3.29357422111863	4.25756191304046	3.79832972419307	5.9469467516545	3.30361216636599	5.64456626486763	3.78325515782492	4.82204373397839
PKLR	0	0	0	0	0	0	0	0	0	0	0	0	0
HCN3	0.705552641534745	0.394640773760323	1.504718165779	0	0	0	0.771398044281195	0.962904901224993	1.27638213421959	0	0.957486054135288	2.23195222192743	0.987740640445834
FLG	0	0	0	0	0	0	0.16349873228288	0	0	0	0	0.040487842177536	0.0121560623059378
ACTA1	2.78884630448478	2.21627576332074	1.9457229390168	1.04748469809735	1.4051545576541	0.228404318571476	3.01188092260054	0	2.44442242477464	0	3.39321552470626	2.10923195976597	0
C1orf131	4.29967298800645	4.04264433740849	2.66027570725184	3.6988168408629	4.53423403494658	4.32989636022987	5.4522127236929	5.3301584539795	6.71548158374849	5.28229722789252	6.14262550939134	3.85606633653084	5.39279295814786
GALNT2	2.6718159303047	2.48344374089114	2.90415057391828	1.1063998636571	2.57027608973317	2.36284749406509	2.76095787178507	3.71981528696011	2.0187437223407	1.28232574444255	1.743995449432	1.80687922989276	2.33957596070679
TTC13	1.59454854955035	0	0	2.75324246773108	1.14304170729136	2.30271273052583	1.72716645464081	1.01819589813025	3.29657035617275	2.93248279732015	3.2725400679252	0.776265988527087	3.66106547980695
SCCPDH	3.261067856542	3.44074780686391	3.57018266001187	3.07487425711272	1.85583640664894	4.38628036831873	2.49116241032078	2.74631276642546	0.772048053321651	2.90689059560852	2.41517621328702	1.63047715997352	2.17705915464244
LYST	3.23443057305094	2.64065651981655	2.0496307677246	3.51790555352995	4.06356931430906	2.55789075447133	2.48245117460439	3.76944625813337	3.25445450165594	4.48767927890162	3.90881290773955	2.39189459304511	4.40413282819086
CEP170	1.36478790463453	1.54767761110974	5.227219742562	4.3973027436804	3.63503996474957	5.15193373143918	3.66203017060912	4.50109613052532	3.91805590930675	4.49397242393209	4.59411211055143	4.43177722839953	5.41147839541437
ACP1	7.64182388829991	7.06929070433269	8.58383206243884	7.59746241388576	8.35699024569265	7.74645230730278	8.0287901363499	6.82318104222186	8.48767618728527	7.86451951205426	7.57461390321448	7.80711709558111	7.39744097920399
SNAP47	4.52252419349299	4.41645002445702	4.07845875786728	3.13415773989025	4.98350231023647	5.47941962291124	4.7860333275522	4.90095967239074	5.2646519066497	3.22644924625005	4.2530001425327	5.2502036564993	4.22410559497575
SRP9	8.74274731558099	9.25019272209026	8.8145454937918	8.8145454937918	9.52501628206042	10.2244377201227	9.38478707025532	9.98049663618346	9.54949294561125	9.20624610543644	10.9584417346209	8.80951338569115	10.7709490877779
NVL	5.19269492982438	3.99440566016852	4.33639326144439	5.25107814082136	3.73789472344745	3.96716860753263	4.86012240037362	5.82076809808289	5.70029031890747	4.96050101732423	6.09012056470857	4.82584432331322	6.80572899253858
SDE2	4.59785201247903	5.44710866473417	6.32215003089901	6.24922652216247	5.87708352401994	5.01823014323845	4.18073543720818	6.00336006055977	5.11244351676845	4.56913115851428	5.81679659966651	4.60281590305394	4.37410318088193
DEGS1	6.82698841530828	6.84950855504411	7.94899162030719	7.30923496622899	5.85435055960659	7.01886353116237	6.90898837595412	9.39945212374225	6.83815664253351	6.41231253415239	7.84876737121459	6.56347497025152	9.04549085682805
FBXO28	3.7635750063638	2.54359105742329	4.74125953869917	3.64412250889203	2.80131786759757	3.39400750355882	3.42212947407535	3.81600886586174	1.18611042918325	2.42078295170087	3.77885552485776	2.57083654103483	4.40991308418571
ARF1	8.96022030311241	9.01929347732729	9.16089537210416	8.1936656143851	9.3423037847291	10.4086963495709	8.46410271862595	8.93995436117502	9.24582692205925	8.09245222809173	9.17666416311486	8.51212658104766	8.28940178469286
LEFTY2	0	0	0	0	0	0.129409841703599	0	0	0	0	0	0	0
CNIH4	6.52246987140596	6.2810133994	6.89110132817936	6.24112147252542	7.01886353116237	6.74941049670038	7.39192102353437	6.7735399349138	7.30923496622899	7.43225921174904	8.06049225249637	7.1918829967308	7.39353896859159
ITPKB	0.869415890189856	0.890521523201507	2.83405771559708	2.48522864116253	1.76977173924945	1.31168195457113	0.478274923034351	2.32525355553968	0.558079206570209	1.1834254363687	2.79876837271559	1.8972404255748	2.93792378775677
GUK1	6.1970276235808	6.15497385719442	6.88351742996296	6.36470710627877	7.54577832826449	7.92195534134408	6.1153758410558	6.4753967212701	6.65290562971231	5.48659062046448	5.88515194594139	7.55138586869182	7.22147558274058
CDC42BPA	2.79333569031961	1.70996923170995	0	0	2.92789645372882	2.33430423118364	3.15592355692811	1.90095967239074	4.2253817254114	1.30383693773684	3.19534759832222	3.00885091758227	2.83172136684212
CNIH3	1.47747807405475	1.63477196356469	0	1.0924156342214	0.713018969866887	2.08380250391669	2.13901604708354	2.81170814040643	0.968587047368539	1.54349588342577	3.76463686263433	0	1.39674966909402
C1orf35	2.18562262020451	1.86652761086503	2.45528927910768	2.90689059560852	0.830005636551814	3.56142014147388	3.21268904967865	3.0383281186591	3.84224395674993	1.62724764603496	3.380804027585	3.41272942273492	2.02911305231288
MBOAT2	4.22461024658627	2.51940641935545	4.25145691947487	1.70929063572336	3.90585444255662	3.46476878573129	2.26511371684599	2.65200102877156	1.72011005397523	2.28733589800182	1.14980964014524	3.83980458399318	4.09313107933444
PARP1	5.4291008999189	6.31293879145748	7.00992764250327	7.66196441672369	6.50074077937214	6.64528707733844	6.25956221392699	6.41859216885795	5.76398350511809	6.11128817966279	7.05849966852946	5.92501343479102	5.70614797064899
PSEN2	4.64207947151952	5.26785267447047	4.01236238265536	0	3.9656067112677	4.79773135210023	3.51392797743252	5.12782373032669	4.53039733288909	3.97519981641036	4.77160120356798	3.42688402572644	3.87184364850932
PYCR2	3.21687268295394	3.80449841350852	3.47927036572953	2.72875777033881	3.15691929161755	4.98273036521125	2.66780480823575	3.31586715982181	2.37263070147322	2.79101257389627	4.60621442578459	2.88527399063707	3.70555264153474
LBR	2.8456058479057	3.40546879043007	6.03281292515905	6.6489189242014	5.26632526574884	4.82738912185371	5.03210084316702	6.16707069917112	5.09572971117296	6.17097273268409	5.99619751479581	3.77618499057401	5.35893178451126
WNT9A	0	0.138512048810851	0	0	0	0.0714458603742735	0.0903323197209076	0	0	0	0	0	0
EPHX1	1.42801866600584	1.75964752197574	2.90415057391828	0	0.52760932974337	1.93081010723029	2.077768858257	3.05110434094801	1.21651456081212	0.230297619421794	1.84984533094732	0.726495901507244	2.11487952763621
REN	0	0.281412935148648	0	0	1.02366480172575	0.522982831793845	0.818724731664977	0	0	0	0	0	0.159529830079934
SOX13	1.21699203724901	0.921905004583144	0	1.03047190617701	0.681535760416209	2.37872502389621	0.312128955361963	1.30046168460044	1.40137841608632	0.124328135002202	1.33474427847724	0.506672243066621	2.50823360148838
ETNK2	0	2.68706068833989	0	0	2.02380125904824	2.37295209791183	1.17288134477372	1.17681373573552	0.914270125974116	0.991094446778108	0	0	0.714372342424755
PPFIA4	0	3.34477388152391	0	0	0.440338937641704	1.15952983007993	0.762267032529066	1.08511083359816	0.00553818354142996	0	1.14128186298737	0.216036926296625	0.251893848228594
PLEKHA6	1.94182863361755	2.8810621785387	2.51892243966662	0.89649542424614	1.24160554177495	3.47887227106892	3.01394319251032	1.84784276423514	2.11871750553388	0.24254388004601	3.94172030826935	0	2.04385595091394
PTPN7	1.06509502822188	2.1946204945483	5.75915583380027	6.04946322094646	3.02584657157958	1.0924156342214	2.41964260417986	5.28527416332353	2.62229966455346	5.37193409680087	0.473487213858716	5.75165734855807	4.21032291966053
SYT2	0	0	0	0	0	0.0714458603742735	0.16349873228288	0	0.331661125025932	0	0	0	0.404316268821164
ARL8A	0.715048552908608	0.937344392150232	1.64065651981655	0.987740640445834	1.0302002377757	2.5884724846251	0.251893848228594	1.23572705983806	0.31748218985617	0.686715999521889	2.14329293847021	1.32370262775671	0.108974726094806
OSR1	0	0	0	0	0	0	0	0	0.0318294813603577	0	0	0	0
GDF7	0	0	0	0	0	0.0714458603742735	0	0	0	0	0	0.0861566437497145	0
PDIA6	7.50155550659697	8.07911960222606	7.97614328746252	8.29742424530235	10.9844014780853	7.05228378909766	8.13473038759559	7.98277862387817	9.1435500125883	7.49458177022869	7.65126700272935	8.91613669279568	8.11391843570747
RHOB	4.91779893745436	5.28278193260158	5.17681373573552	3.3652187527909	5.19543846053314	6.01514482332669	3.31909541396094	4.99878568317412	3.37155886261196	2.62670869015761	3.55675952463745	2.28949400616923	2.19522643980517
ATP6V1C2	0.705552641534745	0.724818153858122	1.95276364389289	2.0302002377757	2.51591813627567	0.608081344052167	3.53758279968463	2.16052307971702	2.86941589018986	2.18379186613172	4.3999598109461	0.257474880491893	2.23348694123517
HNRNPLL	3.4668780628055	3.06913368979299	2.00967791390235	3.21370619085899	3.06390112852909	4.39363796753081	3.54011313232086	3.41142624572647	3.43121149588422	4.11970732588914	2.29289498615274	4.76545314365695	2.90481754479791
GALM	4.01071099310216	4.69586536232044	5.75349962803923	4.79085222099615	5.13658893854293	3.8588226405838	4.3548427173601	4.10000724677286	3.52539431739675	7.02260681962694	2.40074809711865	6.13150084219478	4.12540949638504
CAMKMT	2.94809762775154	0.733854899818833	0	1.65588019157063	3.1746030848615	2.02584657157958	2.73201866636877	0	2.3056338491208	0.151559118971354	1.53987461119262	1.44176947324814	2.29933484314591
ABCG8	0.787561052692976	0.81620583963987	0	0	0	0.184158202848972	0	0	0	0.394640773760323	0	0	0
EML4	2.57195679089639	4.08609130282075	5.07799886145252	5.05026726808386	6.14453275153208	4.02100130092923	4.39622273419613	5.01377144923417	5.11143264740885	4.98504496225347	4.9718441762063	5.4031628257645	5.24046111623325
CALM2	10.3384766998056	10.5259145188101	10.286280515747	10.6388835102729	11.8193316581889	11.0103199089858	10.1919465640545	10.7436103780829	10.8898356263876	10.5968520222318	11.7111308513103	10.5259145188101	11.5849632232245
CHAC2	2.74125953869917	2.47528446723919	4.27932842484538	3.81360361782265	2.20885336768273	3.48384057627829	1.87759325355545	3.1863542718342	0.390836976224129	3.42409521038843	2.82155323826058	3.40137841608632	2.40641107830913
RPS27A	10.1034774649437	9.57369670373562	10.3184167932475	10.4086963495709	10.6813195129391	9.71787542902891	9.48428068785667	10.5657231202957	10.6813195129391	9.61607517187004	9.91013878013802	10.4219418131616	11.1988605533409
WDPCP	0.440338937641704	3.32713458626941	1.68395552024698	3.4551880977042	2.29719141656586	3.19000697453881	2.34515614642711	2.80664132497961	3.31937337381786	2.29967298800645	3.08484926256293	2.44757919654888	3.25067011410054
VPS54	1.97763218697155	2.20957333528025	0	1.64970388387671	3.0120184990123	3.63334178249006	2.52568342498414	1.0924156342214	2.90689059560852	3.32420132210877	2.50119414302856	4.80076055044784	3.44207583213251
REG3G	0	0	0	0	0	0	0	0	0	0	0	0	0
ASXL2	1.30854906508616	1.15530087357394	2.23077055666284	1.52491234263501	1.56484713942408	1.76455520912434	1.40787563724663	1.03074352343111	1.30406167409385	2.15579904175599	1.51076721045181	2.12839493132696	0.566346822553809
ETAA1	2.44136089351138	2.32503209648009	3.22383835499335	2.94709066138438	1.83623489942867	1.67425203395583	1.84057943499247	2.35895882583233	3.34515614642711	2.20211628720354	3.44003220966332	3.39379635170467	1.86180270607998
SNRPG	7.52212578401454	8.20380727297651	7.99400523314248	8.68230858018227	9.27780954817836	9.20624610543644	8.274290337081	8.1214856990072	9.09653068853546	8.83498876657398	8.8019719429799	9.16089537210416	8.30115847723292
ABHD1	2.47528446723919	2.3786183275207	0	0	0	0.460641764136091	0	0	0.331661125025932	0.978195629681652	1.62688836448886	0	0
MEIS1	1.73984810269933	4.17761119458744	0	0	6.16879938361776	3.37327342276728	4.31567212007942	3.75784384549488	4.34102779144587	3.64908479634008	2.81004755232763	5.28769107189611	5.54356726451252
TRIM43B	0	0	0	0	0	0	0	0	0.735188875910998	0	0	0.243481608412393	0
TRIM43	0	0	0	0	0	0	3.54368622514264	0	3.11788680966189	0	0	1.16052307971702	0
CIAO1	5.20733726144412	3.94117855948995	4.11353381959191	4.56254772419912	4.09637863842432	5.28229722789252	4.78510786527889	3.48319566333213	4.34406369215646	4.33589876442467	3.94543483216794	4.28186941198868	4.48537728322062
ZNF514	2.85675590638745	1.97226847748113	2.48344374089114	2.6718159303047	2.53394663595345	2.4951047410726	3.22662708961816	1.98311638935458	4.37166608233933	2.87199524784124	3.07619070490996	2.72900887033786	1.51543298476257
SNRNP200	6.3439134149806	5.97276333796797	6.87227945365898	6.23394408997195	7.09957035330334	6.79445585734236	6.57946099766167	6.17719718443326	7.42921680541614	6.81509258435212	6.91452772708914	6.85730158220347	6.14929376381468
MRPS5	5.63065636561824	3.55741951649854	3.33595371690876	4.98557048955175	4.50794097546914	4.7107958392412	6.27427599924027	4.78295286024517	6.08452223206376	6.05660020142832	5.20193539634493	5.99947970365215	5.49436637417952
ANKRD53	0	0	0	0	0	0	0.379365036494166	0	0	0	0	0	0
TPRKB	5.33772481319825	5.89960325819325	5.56491747190628	5.57177014298347	6.62557397919154	5.20906339534927	5.16042999160716	5.56003294590066	4.97290469550687	5.64101238934003	5.89267124249016	4.58144395642183	5.99369177792632
